name,city,latitude,longitude,zipcode,ethnicity,price,rating
Daleng Restaurant,Philadelphia,39.95597,-75.21542,19139,thai,$,4.5
Ratchada Thai & Laos Cuisine,Philadelphia,39.93668,-75.16131,19147,thai,$$,4.0
Baan Thai,Philadelphia,39.9671988,-75.140984,19123,thai,$$,4.0
Cafe Ayla,Philadelphia,39.92747,-75.15577,19148,thai,$$,4.5
Asia On the Parkway,Philadelphia,39.9558019,-75.1678951,19103,thai,$$,3.0
Tamarind,Philadelphia,39.9412384,-75.14467,19147,thai,$$,4.0
Spice 28,Philadelphia,39.950352,-75.1615829,19107,thai,$$,4.0
Yummy Pho,Philadelphia,39.9837599,-75.15718,19121,thai,$,4.5
Smile Cafe,Philadelphia,39.95215,-75.17688,19103,thai,$$,4.0
Thai Singha House Express,Philadelphia,39.95175,-75.17375,19103,thai,$,4.0
Thai Basil,Philadelphia,39.91688,-75.07012,08108,thai,$$,4.0
Coco Thai Bistro,Philadelphia,40.00578,-75.26078,19072,thai,$$,4.0
Rudee's Thai Cuisine,Philadelphia,40.002318,-75.277046,19096,thai,$$,4.0
Malee,Philadelphia,39.94195,-75.15019,19147,thai,N/A,3.0
Circles Thai,Philadelphia,39.916373574315,-75.0715156847572,08108,thai,$$,3.5
Siamese Princess,Philadelphia,40.0069961547852,-75.2898712158203,19003,thai,$$,4.0
Little Kitchen,Philadelphia,40.0000840440678,-75.2284179915604,19131,thai,$$,2.5
A Taste of Thai,Philadelphia,39.9538523,-75.1576278,19107,thai,$$,3.0
Aya Asian Fusion,Philadelphia,40.03695,-75.03991,19136,thai,$$,3.5
Mikado Thai Pepper Restaurant,Philadelphia,40.00655,-75.28888,19003,thai,$$,3.5
Dream House Asian Bistro,Philadelphia,40.03438505088,-75.216117126152,19128,thai,$$,3.0
Aziatisch,Philadelphia,40.007524,-75.285984,19003,thai,$$,4.0
